f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,label
46,1,62,75,28,6,-2,110,-97,7,91,-120,23,108,-99,-181,-88,-160,1
46,1,62,75,28,6,-7,103,-102,5,86,-124,23,108,-98,-181,-88,-159,1
46,1,62,75,28,6,-3,108,-99,8,91,-120,23,108,-98,-181,-89,-161,1
28,1,58,55,22,0,-4,95,-104,-493,-516,-616,16,126,-127,-177,-81,-179,0
46,1,62,75,28,6,-2,110,-99,8,90,-123,23,107,-98,-178,-89,-159,1
46,1,62,75,28,6,-6,104,-102,6,87,-124,23,108,-98,-179,-90,-159,1
46,1,62,75,28,6,-2,111,-100,6,92,-121,22,108,-98,-178,-90,-160,1
46,1,62,75,28,6,2,97,-57,-12,21,-14,16,108,-93,-164,-92,-161,2
46,1,62,75,28,6,-3,108,-104,5,89,-123,24,108,-97,-181,-88,-158,1
46,1,62,75,28,6,-7,104,-106,5,87,-124,24,108,-97,-180,-91,-158,1
46,1,62,75,28,6,-4,112,-98,7,89,-122,22,107,-98,-186,-91,-160,1
46,1,62,75,28,6,-4,106,-103,7,89,-124,24,108,-96,-184,-89,-158,1
46,1,62,75,28,6,-5,107,-105,6,88,-124,23,108,-97,-182,-88,-159,1
46,1,62,75,28,6,-4,112,-105,5,89,-123,23,108,-99,-183,-88,-159,1
46,1,62,75,28,6,-6,103,-103,4,82,-124,23,108,-97,-182,-88,-159,1
46,1,62,75,28,6,-5,106,-101,6,91,-121,23,108,-97,-183,-93,-160,1
46,1,62,75,28,6,4,110,-102,3,86,-125,22,107,-98,-178,-90,-162,1
46,1,62,75,28,6,-4,102,-104,5,83,-127,23,108,-98,-182,-97,-158,1
46,1,62,75,28,6,1,108,-99,7,91,-121,24,108,-98,-183,-91,-160,1
46,1,62,75,28,6,-1,108,-101,5,89,-123,23,108,-99,-185,-90,-159,1
46,1,62,75,28,6,-8,101,-104,5,86,-123,24,108,-97,-178,-90,-161,1
46,1,62,75,28,6,-2,111,-98,6,90,-120,23,108,-99,-179,-89,-160,1
46,1,62,75,28,6,-5,104,-102,6,87,-125,22,108,-99,-177,-89,-160,1
46,1,62,75,28,6,1,96,-58,-14,20,-16,15,108,-93,-164,-92,-162,2
46,1,62,75,28,6,-7,102,-102,5,85,-124,23,108,-97,-176,-91,-161,1
46,1,62,75,28,6,-1,93,-59,-17,19,-17,17,109,-90,-164,-92,-160,2
46,1,62,75,28,6,-2,109,-98,8,91,-121,21,108,-99,-182,-89,-160,1
46,1,62,75,28,6,-8,101,-101,5,80,-125,23,108,-98,-183,-87,-158,1
46,1,62,75,28,6,-7,102,-98,5,83,-123,23,108,-98,-178,-91,-162,1
46,1,62,75,28,6,-2,108,-96,7,92,-120,22,108,-98,-180,-89,-160,1
46,1,62,75,28,6,-8,102,-99,4,80,-125,23,108,-98,-178,-89,-159,1
46,1,62,75,28,6,-4,106,-97,7,92,-119,24,108,-98,-179,-89,-160,1
46,1,62,75,28,6,-1,110,-94,8,93,-119,24,108,-98,-179,-88,-160,1
46,1,62,75,28,6,-7,102,-99,4,85,-122,25,108,-97,-179,-90,-160,1
46,1,62,75,28,6,-3,108,-96,7,94,-118,24,108,-99,-181,-89,-160,1
46,1,62,75,28,6,-2,109,-95,9,92,-119,24,108,-97,-179,-89,-160,1
46,1,62,75,28,6,-7,104,-99,6,85,-122,25,108,-98,-180,-88,-160,1
46,1,62,75,28,6,-1,109,-95,9,95,-117,23,107,-99,-182,-90,-160,1
46,1,62,75,28,6,-1,108,-97,7,89,-120,25,108,-97,-181,-90,-159,1
46,1,62,75,28,6,-4,104,-100,5,87,-121,25,108,-98,-178,-88,-162,1
46,1,62,75,28,6,0,110,-96,8,92,-119,24,108,-99,-180,-88,-162,1
46,1,62,75,28,6,-1,106,-100,4,85,-120,26,108,-97,-179,-87,-163,1
46,1,62,75,28,6,-3,104,-99,4,90,-118,26,108,-97,-183,-88,-161,1
46,1,62,75,28,6,0,109,-95,6,91,-119,25,108,-99,-181,-89,-163,1
46,1,62,75,28,6,-4,104,-99,5,86,-119,26,108,-98,-184,-89,-161,1
46,1,62,75,28,6,0,108,-90,6,92,-116,24,108,-100,-181,-89,-161,1
46,1,62,75,28,6,-3,103,-89,3,86,-117,25,108,-98,-179,-89,-160,1
46,1,62,75,28,6,-3,103,-89,4,88,-116,25,108,-99,-179,-89,-162,1
46,1,62,75,28,6,-7,98,-91,3,81,-120,25,107,-100,-178,-90,-161,1
46,1,62,75,28,6,-4,103,-89,3,86,-118,25,107,-99,-179,-90,-161,1
46,1,62,75,28,6,0,106,-88,7,89,-117,25,107,-100,-178,-90,-163,1
46,1,62,75,28,6,-6,101,-91,2,82,-119,26,108,-98,-174,-88,-161,1
46,1,62,75,28,6,-1,108,-88,6,94,-114,26,108,-98,-182,-89,-162,1
46,1,62,75,28,6,-5,104,-91,2,83,-119,27,107,-97,-180,-90,-162,1
46,1,62,75,28,6,-6,102,-93,2,84,-118,27,107,-99,-181,-91,-162,1
46,1,62,75,28,6,-1,108,-89,5,92,-114,24,107,-99,-177,-89,-161,1
46,1,62,75,28,6,-6,103,-93,3,81,-119,25,106,-100,-176,-89,-160,1
46,1,62,75,28,6,-4,105,-90,4,90,-116,25,106,-99,-177,-89,-162,1
46,1,62,75,28,6,-6,101,-93,2,83,-119,25,107,-100,-175,-88,-162,1
46,1,62,75,28,6,-4,106,-91,4,92,-115,25,106,-99,-175,-88,-163,1
46,1,62,75,28,6,-1,109,-91,5,93,-115,23,107,-98,-178,-89,-162,1
46,1,62,75,28,6,-5,102,-93,3,86,-119,25,107,-97,-174,-89,-161,1
46,1,62,75,28,6,-3,107,-90,4,94,-115,22,107,-99,-174,-90,-162,1
46,1,62,75,28,6,-1,108,-93,5,92,-118,24,107,-98,-175,-88,-162,1
46,1,62,75,28,6,-6,103,-96,3,87,-120,24,107,-97,-178,-88,-161,1
46,1,62,75,28,6,0,110,-92,5,95,-116,22,107,-98,-180,-89,-160,1
46,1,62,75,28,6,-6,102,-97,4,83,-121,24,107,-97,-180,-89,-160,1
46,1,62,75,28,6,-4,104,-97,5,86,-121,22,107,-98,-181,-89,-161,1
46,1,62,75,28,6,-4,104,-99,4,83,-123,23,107,-98,-182,-89,-161,1
46,1,62,75,28,6,-5,103,-97,3,84,-121,24,108,-97,-182,-88,-160,1
46,1,62,75,28,6,-4,104,-96,4,87,-119,23,107,-98,-183,-88,-161,1
46,1,62,75,28,6,-6,102,-99,3,80,-123,23,108,-97,-181,-88,-162,1
46,1,62,75,28,6,-4,103,-96,4,86,-121,25,107,-98,-182,-88,-161,1
46,1,62,75,28,6,-3,105,-94,5,87,-120,23,107,-97,-183,-88,-162,1
46,1,62,75,28,6,-7,101,-98,2,80,-123,22,108,-97,-183,-88,-161,1
46,1,62,75,28,6,-4,103,-94,5,85,-122,24,108,-97,-184,-88,-161,1
46,1,62,75,28,6,-4,105,-92,6,89,-119,22,108,-97,-185,-89,-161,1
46,1,62,75,28,6,-7,101,-95,3,82,-123,22,108,-97,-184,-89,-161,1
46,1,62,75,28,6,-4,104,-93,6,86,-121,23,107,-97,-185,-88,-160,1
46,1,62,75,28,6,-2,107,-92,8,93,-118,21,107,-97,-184,-88,-160,1
46,1,62,75,28,6,-6,101,-97,4,82,-123,22,108,-97,-185,-88,-160,1
46,1,62,75,28,6,-5,105,-96,5,87,-121,22,108,-97,-186,-88,-160,1
46,1,62,75,28,6,1,108,-92,11,96,-117,22,108,-97,-180,-89,-157,1
46,1,62,75,28,6,-5,101,-95,6,82,-123,21,108,-98,-188,-88,-158,1
46,1,62,75,28,6,-4,105,-95,6,88,-118,21,108,-99,-190,-88,-158,1
46,1,62,75,28,6,-1,109,-93,10,96,-117,22,107,-98,-191,-90,-157,1
46,1,62,75,28,6,-5,103,-96,5,85,-121,23,108,-98,-189,-90,-156,1
46,1,62,75,28,6,-2,107,-94,8,94,-117,22,108,-98,-191,-90,-157,1
46,1,62,75,28,6,0,109,-92,9,94,-117,23,108,-98,-186,-88,-158,1
46,1,62,75,28,6,-3,103,-97,4,85,-121,25,108,-96,-188,-89,-156,1
46,1,62,75,28,6,-2,108,-93,8,96,-116,22,107,-99,-187,-90,-160,1
46,1,62,75,28,6,-7,101,-96,3,81,-121,22,108,-99,-185,-90,-158,1
46,1,62,75,28,6,-6,103,-96,4,84,-120,21,107,-98,-189,-88,-160,1
46,1,62,75,28,6,-3,106,-96,5,87,-119,21,108,-98,-188,-88,-160,1
46,1,62,75,28,6,-6,103,-98,4,82,-122,22,108,-98,-187,-88,-160,1
46,1,62,75,28,6,-6,104,-98,4,86,-120,22,108,-97,-185,-89,-159,1
46,1,62,75,28,6,-5,104,-100,4,83,-122,22,108,-97,-186,-89,-160,1
46,1,62,75,28,6,-5,104,-101,6,84,-123,23,108,-98,-184,-89,-159,1
46,1,62,75,28,6,-5,105,-99,5,88,-120,22,108,-98,-180,-89,-160,1
46,1,62,75,28,6,-7,100,-102,3,81,-124,22,108,-97,-182,-89,-161,1
46,1,62,75,28,6,-5,104,-100,4,85,-122,24,108,-97,-182,-88,-160,1
46,1,62,75,28,6,-5,105,-96,5,88,-120,22,108,-98,-182,-89,-161,1
46,1,62,75,28,6,-8,100,-100,3,80,-124,22,108,-98,-182,-89,-161,1
46,1,62,75,28,6,-5,104,-96,5,86,-121,24,108,-97,-181,-89,-160,1
46,1,62,75,28,6,-4,105,-93,6,88,-119,22,107,-98,-181,-88,-161,1
46,1,62,75,28,6,-7,101,-97,3,81,-122,22,108,-98,-181,-89,-161,1
46,1,62,75,28,6,-4,104,-95,6,87,-120,23,108,-98,-181,-88,-161,1
46,1,62,75,28,6,-3,107,-93,7,93,-117,22,108,-98,-180,-89,-160,1
46,1,62,75,28,6,-6,101,-97,4,82,-122,22,108,-98,-181,-89,-161,1
46,1,62,75,28,6,-3,105,-95,6,88,-120,24,108,-98,-180,-89,-161,1
46,1,62,75,28,6,-1,108,-92,8,95,-117,22,108,-98,-181,-89,-161,1
46,1,62,75,28,6,-6,101,-97,4,83,-122,22,108,-97,-181,-88,-161,1
46,1,62,75,28,6,-4,105,-96,6,88,-120,23,107,-98,-182,-89,-161,1
46,1,62,75,28,6,0,110,-93,9,96,-116,22,108,-98,-183,-88,-161,1
46,1,62,75,28,6,-6,102,-98,4,84,-122,22,108,-98,-182,-89,-160,1
46,1,62,75,28,6,-3,106,-96,6,91,-118,22,107,-98,-183,-89,-161,1
46,1,62,75,28,6,-6,102,-99,3,80,-123,22,108,-98,-182,-89,-160,1
46,1,62,75,28,6,-6,102,-98,5,83,-123,22,108,-98,-183,-88,-161,1
46,1,62,75,28,6,-1,108,-96,7,92,-120,21,108,-97,-183,-89,-161,1
46,1,62,75,28,6,-7,102,-99,4,81,-124,22,107,-98,-184,-88,-161,1
46,1,62,75,28,6,-5,103,-99,5,84,-122,21,108,-98,-183,-88,-161,1
46,1,62,75,28,6,-2,107,-97,7,90,-121,21,108,-97,-183,-88,-161,1
46,1,62,75,28,6,-6,102,-99,4,82,-123,22,108,-97,-183,-89,-160,1
46,1,62,75,28,6,-5,104,-99,5,85,-122,21,108,-97,-183,-89,-160,1
46,1,62,75,28,6,-4,105,-99,5,85,-123,21,108,-97,-182,-89,-161,1
46,1,62,75,28,6,-6,102,-100,4,83,-123,22,107,-98,-183,-89,-159,1
46,1,62,75,28,6,-5,104,-99,5,87,-121,21,108,-97,-182,-89,-161,1
46,1,62,75,28,6,-5,103,-101,4,80,-124,21,108,-97,-182,-89,-160,1
46,1,62,75,28,6,-5,103,-100,5,84,-122,23,108,-97,-182,-88,-161,1
46,1,62,75,28,6,-5,104,-97,5,87,-121,22,108,-98,-182,-89,-160,1
46,1,62,75,28,6,-6,101,-101,3,79,-124,22,108,-98,-181,-89,-160,1
46,1,62,75,28,6,-5,104,-98,5,85,-122,23,108,-96,-181,-89,-161,1
46,1,62,75,28,6,-4,104,-98,6,88,-120,22,108,-98,-182,-89,-161,1
46,1,62,75,28,6,-8,100,-101,4,80,-124,22,108,-97,-182,-89,-161,1
46,1,62,75,28,6,-4,104,-98,5,86,-121,23,108,-97,-182,-88,-160,1
46,1,62,75,28,6,-3,105,-98,6,91,-120,22,108,-98,-183,-88,-160,1
46,1,62,75,28,6,-7,101,-102,4,81,-124,21,108,-96,-183,-88,-160,1
46,1,62,75,28,6,-4,105,-99,6,87,-121,22,108,-96,-183,-89,-160,1
46,1,62,75,28,6,-2,107,-97,8,94,-119,22,108,-97,-183,-89,-160,1
46,1,62,75,28,6,-7,102,-101,4,82,-124,22,108,-97,-183,-89,-161,1
46,1,62,75,28,6,-4,105,-99,6,88,-122,22,108,-97,-184,-88,-161,1
46,1,62,75,28,6,-1,110,-97,9,96,-117,21,108,-97,-184,-88,-160,1
46,1,62,75,28,6,-6,102,-101,4,83,-123,21,108,-96,-183,-88,-160,1
46,1,62,75,28,6,-3,105,-98,7,91,-119,22,108,-97,-183,-89,-161,1
46,1,62,75,28,6,0,110,-97,9,95,-118,22,108,-97,-184,-88,-160,1
46,1,62,75,28,6,-6,102,-101,5,84,-124,21,108,-97,-183,-88,-160,1
46,1,62,75,28,6,-2,108,-97,7,94,-118,22,108,-97,-184,-88,-161,1
46,1,62,75,28,6,0,109,-94,8,93,-119,22,108,-97,-183,-88,-160,1
46,1,62,75,28,6,-5,103,-98,5,85,-122,22,108,-97,-183,-89,-160,1
46,1,62,75,28,6,-1,108,-92,8,95,-117,22,108,-98,-183,-89,-161,1
46,1,62,75,28,6,-1,109,-92,7,91,-119,23,108,-97,-182,-89,-160,1
46,1,62,75,28,6,-5,103,-96,5,86,-121,22,108,-97,-182,-88,-160,1
46,1,62,75,28,6,1,109,-92,9,95,-117,21,108,-98,-183,-89,-161,1
46,1,62,75,28,6,-5,102,-96,4,83,-122,22,108,-97,-182,-88,-159,1
46,1,62,75,28,6,-5,104,-95,5,86,-121,22,108,-98,-182,-89,-160,1
46,1,62,75,28,6,-4,104,-96,4,83,-123,22,108,-98,-182,-89,-160,1
46,1,62,75,28,6,-5,103,-96,4,83,-123,23,108,-97,-183,-89,-161,1
46,1,62,75,28,6,-4,104,-95,6,87,-121,22,108,-98,-182,-89,-160,1
46,1,62,75,28,6,-6,101,-98,3,79,-125,21,108,-98,-182,-88,-161,1
46,1,62,75,28,6,-5,103,-97,5,84,-122,23,108,-97,-182,-89,-161,1
46,1,62,75,28,6,-3,105,-97,6,87,-121,22,108,-97,-182,-88,-161,1
46,1,62,75,28,6,-7,100,-99,3,79,-124,22,108,-97,-183,-88,-162,1
46,1,62,75,28,6,-4,104,-97,5,85,-122,23,108,-97,-183,-89,-161,1
46,1,62,75,28,6,-3,106,-98,7,89,-119,21,108,-97,-182,-89,-161,1
46,1,62,75,28,6,-7,101,-101,5,80,-125,22,108,-98,-183,-88,-161,1
46,1,62,75,28,6,-4,104,-99,6,87,-122,23,108,-97,-183,-89,-161,1
46,1,62,75,28,6,-3,107,-99,7,93,-119,22,108,-97,-183,-89,-161,1
46,1,62,75,28,6,-7,101,-101,4,82,-123,22,108,-97,-183,-89,-161,1
46,1,62,75,28,6,-4,105,-101,6,88,-121,22,108,-98,-183,-89,-162,1
46,1,62,75,28,6,-1,109,-98,7,97,-119,22,108,-97,-184,-89,-161,1
46,1,62,75,28,6,-7,102,-103,4,83,-124,22,108,-97,-182,-88,-161,1
46,1,62,75,28,6,-4,105,-100,6,89,-120,22,108,-98,-183,-89,-163,1
46,1,62,75,28,6,1,111,-99,7,97,-118,22,108,-97,-182,-88,-161,1
46,1,62,75,28,6,-7,102,-103,5,85,-123,22,108,-97,-181,-89,-160,1
46,1,62,75,28,6,-3,107,-100,6,92,-119,21,108,-98,-182,-88,-162,1
46,1,62,75,28,6,0,111,-100,7,94,-119,22,108,-97,-184,-88,-161,1
46,1,62,75,28,6,-5,104,-105,5,86,-122,23,108,-97,-183,-87,-160,1
46,1,62,75,28,6,-1,110,-98,7,97,-118,22,108,-97,-182,-88,-161,1
46,1,62,75,28,6,-1,107,-96,8,91,-120,22,108,-96,-184,-89,-161,1
46,1,62,75,28,6,-5,103,-99,5,86,-121,23,108,-97,-184,-88,-161,1
46,1,62,75,28,6,0,110,-96,8,97,-117,22,108,-97,-184,-89,-162,1
46,1,62,75,28,6,-2,108,-100,7,87,-121,23,108,-97,-184,-88,-160,1
46,1,62,75,28,6,-4,105,-100,6,88,-120,23,108,-97,-184,-88,-160,1
46,1,62,75,28,6,0,110,-98,7,94,-118,22,108,-97,-186,-89,-162,1
46,1,62,75,28,6,-3,104,-100,5,81,-124,23,108,-97,-184,-88,-161,1
46,1,62,75,28,6,-3,104,-100,6,92,-119,23,108,-97,-183,-89,-160,1
46,1,62,75,28,6,-1,109,-98,7,92,-119,22,108,-97,-183,-89,-162,1
46,1,62,75,28,6,-5,103,-101,5,78,-124,23,108,-97,-183,-88,-160,1
46,1,62,75,28,6,-2,108,-99,8,96,-116,23,108,-98,-182,-89,-160,1
46,1,62,75,28,6,-3,108,-99,5,88,-118,22,108,-99,-183,-90,-161,1
46,1,62,75,28,6,-5,102,-101,4,81,-120,22,108,-99,-185,-87,-161,1
46,1,62,75,28,6,1,108,-97,8,98,-113,22,107,-102,-183,-88,-161,1
46,1,62,75,28,6,-4,103,-100,4,82,-117,21,108,-100,-183,-88,-161,2
46,1,62,75,28,6,-2,106,-98,5,93,-109,21,107,-99,-185,-88,-161,1
46,1,62,75,28,6,-1,103,-100,8,81,-111,18,107,-102,-190,-87,-164,2
46,1,62,75,28,6,3,109,-95,12,96,-110,19,108,-104,-188,-88,-166,1
46,1,62,75,28,6,-3,103,-101,5,86,-116,20,108,-103,-185,-86,-165,2
46,1,62,75,28,6,2,111,-95,6,95,-115,21,108,-102,-183,-86,-164,1
46,1,62,75,28,6,-3,104,-98,6,86,-119,22,108,-100,-181,-89,-163,1
46,1,62,75,28,6,1,108,-95,8,91,-120,22,108,-100,-180,-89,-162,1
46,1,62,75,28,6,-4,104,-96,5,87,-120,23,108,-99,-178,-88,-163,1
46,1,62,75,28,6,-3,105,-90,7,92,-117,22,108,-99,-181,-88,-162,1
46,1,62,75,28,6,-6,101,-94,5,82,-121,23,107,-99,-180,-89,-162,1
46,1,62,75,28,6,-3,104,-91,6,87,-119,23,107,-100,-180,-88,-162,1
46,1,62,75,28,6,-4,102,-93,3,80,-123,22,108,-99,-179,-89,-162,1
46,1,62,75,28,6,-2,105,-92,7,88,-119,23,108,-99,-181,-88,-163,1
46,1,62,75,28,6,1,109,-90,9,96,-116,23,108,-99,-181,-88,-163,1
46,1,62,75,28,6,-4,102,-95,5,84,-121,23,108,-99,-180,-88,-162,1
46,1,62,75,28,6,-2,105,-93,7,91,-118,22,107,-100,-180,-89,-164,1
46,1,62,75,28,6,-5,102,-97,5,82,-122,23,108,-100,-181,-88,-163,1
46,1,62,75,28,6,-1,108,-92,8,95,-117,22,108,-100,-181,-88,-163,1
46,1,62,75,28,6,0,108,-95,8,91,-120,23,108,-99,-182,-88,-161,1
46,1,62,75,28,6,-5,103,-99,5,86,-121,23,108,-98,-182,-88,-162,1
46,1,62,75,28,6,1,110,-95,8,96,-119,22,108,-99,-182,-88,-162,1
46,1,62,75,28,6,-5,102,-100,5,84,-123,22,108,-98,-181,-88,-161,1
46,1,62,75,28,6,-5,104,-100,5,86,-122,22,108,-99,-182,-88,-163,1
46,1,62,75,28,6,-5,103,-100,4,81,-124,22,108,-98,-182,-88,-161,1
46,1,62,75,28,6,-5,103,-99,5,84,-123,23,108,-97,-182,-89,-162,1
46,1,62,75,28,6,-4,105,-98,6,87,-121,22,108,-98,-182,-88,-162,1
46,1,62,75,28,6,-6,100,-101,4,79,-124,23,108,-98,-182,-88,-162,1
46,1,62,75,28,6,-4,104,-99,5,85,-121,23,108,-98,-181,-89,-161,1
46,1,62,75,28,6,-3,106,-99,6,88,-121,22,108,-98,-182,-88,-162,1
46,1,62,75,28,6,-7,100,-102,4,80,-124,22,108,-98,-182,-89,-162,1
46,1,62,75,28,6,-4,105,-99,5,87,-121,23,108,-98,-182,-89,-162,1
46,1,62,75,28,6,-3,106,-99,6,91,-119,23,108,-98,-182,-88,-162,1
46,1,62,75,28,6,-7,101,-101,4,81,-123,22,108,-99,-182,-88,-162,1
46,1,62,75,28,6,-3,105,-99,6,88,-121,23,108,-98,-181,-89,-162,1
46,1,62,75,28,6,-1,108,-97,7,95,-117,23,108,-99,-181,-88,-162,1
46,1,62,75,28,6,-6,101,-101,4,83,-123,23,108,-98,-182,-88,-162,1
46,1,62,75,28,6,-3,106,-99,6,88,-121,23,108,-99,-183,-88,-163,1
46,1,62,75,28,6,1,110,-96,8,96,-117,23,108,-98,-181,-88,-162,1
46,1,62,75,28,6,-7,102,-101,5,84,-123,23,108,-98,-181,-88,-163,1
46,1,62,75,28,6,-3,106,-98,6,93,-119,23,108,-99,-182,-89,-162,1
46,1,62,75,28,6,1,110,-95,8,94,-118,23,108,-98,-182,-88,-161,1
46,1,62,75,28,6,-6,102,-99,6,84,-122,23,108,-98,-181,-88,-162,1
46,1,62,75,28,6,-1,108,-95,8,94,-117,23,107,-99,-182,-89,-163,1
46,1,62,75,28,6,-6,102,-97,4,81,-123,23,108,-99,-182,-88,-161,1
46,1,62,75,28,6,-5,103,-96,5,85,-122,22,108,-99,-182,-88,-163,1
46,1,62,75,28,6,-2,107,-94,7,89,-121,22,108,-99,-182,-88,-163,1
46,1,62,75,28,6,-5,102,-96,5,82,-123,23,108,-99,-182,-89,-163,1
46,1,62,75,28,6,-4,104,-95,5,85,-121,22,108,-98,-182,-88,-162,1
46,1,62,75,28,6,-3,105,-96,6,84,-123,22,108,-98,-182,-88,-162,1
46,1,62,75,28,6,-5,103,-96,5,83,-122,23,108,-98,-182,-88,-162,1
46,1,62,75,28,6,-4,105,-96,6,87,-121,22,108,-99,-182,-89,-163,1
46,1,62,75,28,6,-5,102,-98,4,80,-124,22,108,-99,-182,-88,-162,1
46,1,62,75,28,6,-4,103,-97,5,84,-122,23,108,-98,-182,-88,-161,1
46,1,62,75,28,6,-3,104,-96,7,87,-121,22,108,-98,-183,-88,-162,1
46,1,62,75,28,6,-7,100,-100,4,79,-124,22,108,-99,-181,-88,-162,1
46,1,62,75,28,6,-4,104,-97,5,86,-121,23,108,-97,-182,-88,-162,1
46,1,62,75,28,6,-3,105,-97,7,88,-120,22,108,-98,-182,-89,-162,1
46,1,62,75,28,6,-7,100,-100,4,80,-124,22,108,-98,-181,-88,-162,1
46,1,62,75,28,6,-4,104,-97,5,87,-121,23,108,-98,-181,-88,-162,1
46,1,62,75,28,6,-3,106,-98,7,91,-119,22,108,-99,-181,-88,-162,1
46,1,62,75,28,6,-7,101,-100,4,81,-124,22,108,-98,-181,-88,-162,1
46,1,62,75,28,6,-4,105,-99,6,87,-120,22,108,-98,-181,-88,-162,1
46,1,62,75,28,6,-2,107,-97,8,94,-118,22,108,-98,-182,-88,-162,1
46,1,62,75,28,6,-7,101,-102,4,82,-124,22,108,-98,-182,-88,-161,1
46,1,62,75,28,6,-3,106,-100,6,88,-121,23,108,-98,-182,-89,-162,1
46,1,62,75,28,6,0,109,-98,8,97,-117,22,108,-98,-182,-88,-162,1
46,1,62,75,28,6,-6,102,-102,4,83,-123,23,108,-98,-182,-88,-161,1
46,1,62,75,28,6,-3,106,-100,6,89,-120,23,108,-98,-183,-89,-162,1
46,1,62,75,28,6,0,110,-97,7,95,-119,23,108,-98,-182,-88,-161,1
46,1,62,75,28,6,-6,102,-102,5,85,-123,23,108,-97,-183,-88,-161,1
46,1,62,75,28,6,-2,108,-98,6,93,-118,22,108,-99,-184,-89,-162,1
46,1,62,75,28,6,0,109,-97,8,93,-119,23,108,-98,-183,-88,-161,1
46,1,62,75,28,6,-5,103,-101,5,86,-122,23,108,-98,-183,-88,-162,1
46,1,62,75,28,6,0,110,-96,9,96,-118,22,108,-99,-184,-89,-162,1
46,1,62,75,28,6,0,108,-94,8,91,-120,23,108,-98,-183,-88,-161,1
46,1,62,75,28,6,-5,103,-96,5,86,-121,23,108,-98,-183,-88,-162,1
46,1,62,75,28,6,0,109,-91,9,95,-118,22,108,-99,-184,-88,-163,1
46,1,62,75,28,6,-5,102,-98,4,83,-122,23,108,-98,-183,-87,-162,1
46,1,62,75,28,6,-5,104,-100,5,86,-121,23,108,-98,-184,-88,-162,1
46,1,62,75,28,6,-4,104,-101,5,82,-123,23,108,-100,-184,-88,-162,2
46,1,62,75,28,6,-4,103,-100,5,84,-121,24,108,-99,-186,-88,-161,1
46,1,62,75,28,6,-3,105,-100,6,87,-121,23,108,-100,-186,-88,-163,2
46,1,62,75,28,6,-6,101,-103,4,80,-124,23,108,-99,-186,-87,-162,1
46,1,62,75,28,6,-3,104,-100,6,86,-121,24,108,-99,-185,-87,-162,1
46,1,62,75,28,6,-3,106,-100,7,91,-119,23,108,-100,-187,-88,-162,2
46,1,62,75,28,6,-6,102,-105,5,82,-124,23,108,-99,-185,-88,-161,1
46,1,62,75,28,6,-3,105,-102,6,87,-122,23,107,-99,-186,-88,-161,1
46,1,62,75,28,6,-6,102,-104,4,80,-125,23,108,-99,-187,-88,-160,1
46,1,62,75,28,6,-6,102,-102,6,83,-124,23,107,-99,-185,-89,-160,1
46,1,62,75,28,6,-2,108,-99,10,91,-122,23,108,-99,-185,-90,-159,1
46,1,62,75,28,6,-7,102,-102,4,80,-126,23,108,-98,-185,-90,-158,1
46,1,62,75,28,6,-8,103,-100,5,84,-124,23,107,-99,-184,-90,-157,1
46,1,62,75,28,6,-5,106,-99,6,86,-123,24,107,-99,-183,-90,-154,1
46,1,62,75,28,6,-9,102,-101,4,81,-124,24,108,-99,-181,-89,-154,1
46,1,62,75,28,6,-8,104,-99,6,84,-123,23,108,-99,-181,-93,-153,1
46,1,62,75,28,6,-6,105,-100,7,85,-123,23,108,-99,-180,-94,-151,1
46,1,62,75,28,6,-10,103,-100,4,82,-125,24,107,-99,-182,-93,-151,2
46,1,62,75,28,6,-8,104,-101,6,86,-122,23,108,-99,-181,-91,-151,1
46,1,62,75,28,6,-10,101,-103,3,77,-127,23,108,-98,-181,-91,-152,2
46,1,62,75,28,6,-8,104,-101,5,84,-123,24,108,-97,-181,-91,-152,1
46,1,62,75,28,6,-8,105,-100,6,87,-122,24,108,-98,-179,-91,-152,1
46,1,62,75,28,6,-11,100,-103,3,78,-126,24,108,-98,-180,-92,-152,2
46,1,62,75,28,6,-8,104,-99,5,85,-122,25,108,-98,-178,-92,-152,1
46,1,62,75,28,6,-7,105,-96,5,88,-121,24,108,-98,-177,-91,-153,1
46,1,62,75,28,6,-11,100,-100,3,79,-125,24,108,-98,-178,-91,-153,2
46,1,62,75,28,6,-8,105,-97,5,86,-123,25,108,-97,-179,-91,-153,1
46,1,62,75,28,6,-7,105,-95,6,91,-120,24,108,-97,-181,-92,-153,1
46,1,62,75,28,6,-11,101,-99,2,80,-124,24,108,-97,-179,-91,-153,1
46,1,62,75,28,6,-7,105,-96,5,87,-123,25,108,-97,-180,-92,-154,1
46,1,62,75,28,6,-5,108,-95,8,95,-119,24,108,-97,-180,-91,-154,1
46,1,62,75,28,6,-10,101,-99,3,81,-125,24,107,-97,-180,-91,-153,1
46,1,62,75,28,6,-6,105,-97,6,87,-122,24,108,-97,-180,-91,-153,1
46,1,62,75,28,6,-3,109,-94,10,96,-118,24,108,-97,-180,-90,-153,1
46,1,62,75,28,6,-9,102,-99,4,83,-124,24,108,-97,-180,-90,-154,1
46,1,62,75,28,6,-6,105,-97,7,90,-120,24,108,-98,-181,-91,-155,1
46,1,62,75,28,6,-3,110,-94,10,95,-119,24,108,-97,-180,-90,-153,1
46,1,62,75,28,6,-8,103,-98,4,84,-124,25,108,-97,-179,-91,-153,1
